study,method,seed,epoch,update,lr_last_update,train_loss_epoch,state_used_resolution,state_used_sigma,current_train_probe_acc,current_train_probe_ce,current_test_acc,current_test_ce,target_train_probe_acc,target_train_probe_ce,target_test_acc,target_test_ce
vgg11_cifar10,plain,2,22,8602,0.0008356933695777008,0.000950637686708942,,,1.0,0.0001572507619857788,0.811,0.8835291687011719,,,,
vgg11_cifar10,plain,2,23,8993,0.0006489079999188671,0.0008785465195821599,,,1.0,0.00013963568210601806,0.8117,0.8880928192138672,,,,
vgg11_cifar10,plain,2,24,9384,0.0004826124690963721,0.0008878687658393755,,,1.0,0.0001254277229309082,0.8111,0.8882372802734375,,,,
vgg11_cifar10,plain,2,25,9775,0.0003386475114581614,0.0007796425827220082,,,1.0,0.00013259762525558473,0.8105,0.8791511627197266,,,,
vgg11_cifar10,plain,2,26,10166,0.00021860668301331375,0.0007957131522987038,,,1.0,0.00012430503964424132,0.8136,0.8843840881347657,,,,
vgg11_cifar10,plain,2,27,10557,0.00012381872227320984,0.000804425041882787,,,1.0,0.00013176026940345763,0.8103,0.8871575073242187,,,,
vgg11_cifar10,plain,2,28,10948,5.53328423720989e-05,0.0008311477152374573,,,1.0,0.0001449168771505356,0.8106,0.8858884490966797,,,,
vgg11_cifar10,plain,2,29,11339,1.3907117269393864e-05,0.0007869556779041886,,,1.0,0.0001309068500995636,0.8113,0.8866547302246094,,,,
vgg11_cifar10,plain,2,30,11730,9.058745198409212e-11,0.0008262345422198996,,,1.0,0.00012969805300235747,0.809,0.884352407836914,,,,
vgg11_cifar10,resolution_max_b1,0,0,0,8.333333333333333e-05,,,,0.08,2.303031494140625,0.0891,2.302972937011719,0.1,2.3072568359375,0.1,2.3063805908203125
vgg11_cifar10,resolution_max_b1,0,1,391,0.004990141512569891,1.3473694695663452,8,,0.604,1.106273681640625,0.6067,1.101771124267578,0.164,9.905775390625,0.1635,9.88492734375
vgg11_cifar10,resolution_max_b1,0,2,782,0.004953056580549272,0.9331664923858642,8,,0.73,0.8231473388671875,0.6897,0.8805690612792969,0.124,12.11926953125,0.1259,12.035647021484374
vgg11_cifar10,resolution_max_b1,0,3,1173,0.004888818630747975,0.7623802953338623,8,,0.82,0.5859061279296875,0.7141,0.8138067016601562,0.124,10.285529296875,0.1156,10.172957080078126
vgg11_cifar10,resolution_max_b1,0,4,1564,0.004798138716554241,0.6512359774494171,8,,0.824,0.5212695922851562,0.7307,0.7847656799316406,0.142,10.31194140625,0.1491,10.213558349609375
vgg11_cifar10,resolution_max_b1,0,5,1955,0.004682020578909872,0.5519622492790223,8,,0.86,0.44030487060546875,0.7353,0.7867329376220703,0.118,13.11234375,0.1165,12.9392337890625
vgg11_cifar10,resolution_max_b1,0,6,2346,0.004541749535846712,0.46513074081420896,8,,0.898,0.3631397094726562,0.7357,0.7768162567138672,0.13,13.08604296875,0.1158,13.1414029296875
vgg11_cifar10,resolution_max_b1,0,7,2737,0.0043788782552308895,0.859672549610138,12,,0.794,0.6201273193359375,0.7379,0.7750953552246094,0.382,1.88669482421875,0.3491,1.939152069091797
vgg11_cifar10,resolution_max_b1,0,8,3128,0.004195209568197074,0.6123545311737061,12,,0.852,0.43679571533203126,0.7674,0.6907338012695312,0.436,1.807673583984375,0.4106,1.881478778076172
vgg11_cifar10,resolution_max_b1,0,9,3519,0.0039927765135118086,0.4734571922588348,12,,0.894,0.29533038330078126,0.7775,0.6554041198730469,0.506,1.5102877197265625,0.4814,1.5551936096191405
vgg11_cifar10,resolution_max_b1,0,10,3910,0.0037738198337559444,0.35443911733150485,12,,0.9,0.2554822998046875,0.7642,0.7328927276611328,0.464,1.695097900390625,0.4573,1.7460013977050781
vgg11_cifar10,resolution_max_b1,0,11,4301,0.0035407631724221527,0.24976559032678605,12,,0.96,0.15085519409179687,0.7744,0.7434822875976562,0.448,1.9121842041015624,0.4403,1.9868368041992188
vgg11_cifar10,resolution_max_b1,0,12,4692,0.003296186246472237,0.1682234258699417,12,,0.966,0.09759889221191406,0.7823,0.7612978149414062,0.464,1.9354287109375,0.4411,2.0531703796386718
vgg11_cifar10,resolution_max_b1,0,13,5083,0.0030427962913086395,0.6587973943662644,16,,0.846,0.4531573791503906,0.7823,0.6442716796875,0.846,0.4531573791503906,0.7823,0.6442716796875
vgg11_cifar10,resolution_max_b1,0,14,5474,0.0027833980942373526,0.3787927703285217,16,,0.94,0.2102618408203125,0.8096,0.5797232589721679,0.94,0.2102618408203125,0.8096,0.5797232589721679
vgg11_cifar10,resolution_max_b1,0,15,5865,0.0025208629481234496,0.22315437594413756,16,,0.964,0.11647294616699219,0.8143,0.5917531356811524,0.964,0.11647294616699219,0.8143,0.5917531356811524
vgg11_cifar10,resolution_max_b1,0,16,6256,0.0022580968688929426,0.10882270905315876,16,,0.996,0.03754532623291015,0.8292,0.593340869140625,0.996,0.03754532623291015,0.8292,0.593340869140625
vgg11_cifar10,resolution_max_b1,0,17,6647,0.0019980084286831713,0.047136186807453635,16,,0.996,0.016330629348754882,0.8316,0.6296386535644531,0.996,0.016330629348754882,0.8316,0.6296386535644531
vgg11_cifar10,resolution_max_b1,0,18,7038,0.0017434765606983522,0.024083021786734462,16,,1.0,0.0043283066749572755,0.8357,0.6236888076782227,1.0,0.0043283066749572755,0.8357,0.6236888076782227
vgg11_cifar10,resolution_max_b1,0,19,7429,0.0014973186921401005,0.01237545969955623,16,,1.0,0.0026098265647888186,0.8371,0.6302499069213867,1.0,0.0026098265647888186,0.8371,0.6302499069213867
vgg11_cifar10,resolution_max_b1,0,20,7820,0.0012622595579512698,0.008511607072968035,16,,1.0,0.0018283848762512206,0.8365,0.6408414703369141,1.0,0.0018283848762512206,0.8365,0.6408414703369141
vgg11_cifar10,resolution_max_b1,0,21,8211,0.0010409010405754784,0.006293558997511863,16,,1.0,0.0013085176944732666,0.8404,0.6413583099365234,1.0,0.0013085176944732666,0.8404,0.6413583099365234
vgg11_cifar10,resolution_max_b1,0,22,8602,0.0008356933695777008,0.005464573404714465,16,,1.0,0.0011760358810424805,0.8395,0.6464740844726562,1.0,0.0011760358810424805,0.8395,0.6464740844726562
vgg11_cifar10,resolution_max_b1,0,23,8993,0.0006489079999188671,0.004581714300774038,16,,1.0,0.0008250651955604554,0.8435,0.6435271209716796,1.0,0.0008250651955604554,0.8435,0.6435271209716796
vgg11_cifar10,resolution_max_b1,0,24,9384,0.0004826124690963721,0.004103325028065592,16,,1.0,0.0008462750911712646,0.842,0.6458766632080079,1.0,0.0008462750911712646,0.842,0.6458766632080079
vgg11_cifar10,resolution_max_b1,0,25,9775,0.0003386475114581614,0.003727085232194513,16,,1.0,0.0007809279561042786,0.8417,0.6474161468505859,1.0,0.0007809279561042786,0.8417,0.6474161468505859
vgg11_cifar10,resolution_max_b1,0,26,10166,0.00021860668301331375,0.0035874138388223946,16,,1.0,0.0007748662233352661,0.8396,0.6509933410644532,1.0,0.0007748662233352661,0.8396,0.6509933410644532
vgg11_cifar10,resolution_max_b1,0,27,10557,0.00012381872227320984,0.0032519687717035414,16,,1.0,0.0008573901057243348,0.8411,0.6505141906738281,1.0,0.0008573901057243348,0.8411,0.6505141906738281
vgg11_cifar10,resolution_max_b1,0,28,10948,5.53328423720989e-05,0.0035284848784841597,16,,1.0,0.0007281454801559449,0.8418,0.6481199493408203,1.0,0.0007281454801559449,0.8418,0.6481199493408203
vgg11_cifar10,resolution_max_b1,0,29,11339,1.3907117269393864e-05,0.003257559933029115,16,,1.0,0.000658655047416687,0.8413,0.6496689498901367,1.0,0.000658655047416687,0.8413,0.6496689498901367
vgg11_cifar10,resolution_max_b1,0,30,11730,9.058745198409212e-11,0.0032447719702497126,16,,1.0,0.0007151739597320557,0.8423,0.6479381866455078,1.0,0.0007151739597320557,0.8423,0.6479381866455078
vgg11_cifar10,resolution_max_b1,1,0,0,8.333333333333333e-05,,,,0.1,2.302677734375,0.1,2.3027567016601562,0.116,2.30702197265625,0.1144,2.3069069946289065
vgg11_cifar10,resolution_max_b1,1,1,391,0.004990141512569891,1.3508851789093017,8,,0.63,1.02653466796875,0.6104,1.066971533203125,0.11,12.479599609375,0.1213,12.538789697265624
vgg11_cifar10,resolution_max_b1,1,2,782,0.004953056580549272,0.9397616431617737,8,,0.744,0.728743896484375,0.6962,0.8516538116455078,0.108,11.739177734375,0.112,11.71271923828125
vgg11_cifar10,resolution_max_b1,1,3,1173,0.004888818630747975,0.7740988639450074,8,,0.8,0.6014624633789063,0.7258,0.786284066772461,0.112,12.7031943359375,0.1046,12.693389501953124
vgg11_cifar10,resolution_max_b1,1,4,1564,0.004798138716554241,0.6514540729904175,8,,0.816,0.545580322265625,0.7311,0.7774432800292969,0.1,17.7399765625,0.1,17.6346169921875
vgg11_cifar10,resolution_max_b1,1,5,1955,0.004682020578909872,0.5531332831954956,8,,0.888,0.37773306274414065,0.7534,0.7310819641113281,0.102,13.986755859375,0.1013,13.847627783203125
vgg11_cifar10,resolution_max_b1,1,6,2346,0.004541749535846712,0.4664287955188751,8,,0.87,0.37395941162109375,0.7491,0.7420530639648437,0.1,15.8276533203125,0.1003,15.558223095703125
vgg11_cifar10,resolution_max_b1,1,7,2737,0.0043788782552308895,0.8663983619689941,12,,0.802,0.6024535522460938,0.749,0.7265892608642578,0.378,1.8950218505859375,0.3723,1.8799106750488281
vgg11_cifar10,resolution_max_b1,1,8,3128,0.004195209568197074,0.612431017627716,12,,0.874,0.3750359802246094,0.7798,0.648452670288086,0.532,1.416979736328125,0.4909,1.4486559631347655
vgg11_cifar10,resolution_max_b1,1,9,3519,0.0039927765135118086,0.47061748614311216,12,,0.888,0.308852783203125,0.7723,0.6974123779296875,0.518,1.5442979736328124,0.4968,1.5870962646484374
vgg11_cifar10,resolution_max_b1,1,10,3910,0.0037738198337559444,0.3441198803472519,12,,0.924,0.218931884765625,0.7598,0.7638586944580078,0.47,1.7257745361328125,0.46,1.8333983337402344
vgg11_cifar10,resolution_max_b1,1,11,4301,0.0035407631724221527,0.24300117130756377,12,,0.928,0.2023411865234375,0.7757,0.7675138580322266,0.468,2.00180517578125,0.4268,2.0765417541503908
vgg11_cifar10,resolution_max_b1,1,12,4692,0.003296186246472237,0.15950435894846915,12,,0.968,0.09101377868652344,0.7786,0.7929202972412109,0.56,1.5879227294921876,0.5204,1.6644127380371094
vgg11_cifar10,resolution_max_b1,1,13,5083,0.0030427962913086395,0.6480272699546814,16,,0.868,0.3572548828125,0.7986,0.5872116638183593,0.868,0.3572548828125,0.7986,0.5872116638183593
vgg11_cifar10,resolution_max_b1,1,14,5474,0.0027833980942373526,0.38071912205934527,16,,0.93,0.222259033203125,0.8113,0.5743123428344726,0.93,0.222259033203125,0.8113,0.5743123428344726
vgg11_cifar10,resolution_max_b1,1,15,5865,0.0025208629481234496,0.2181136228632927,16,,0.972,0.09489498138427735,0.8114,0.6065126831054688,0.972,0.09489498138427735,0.8114,0.6065126831054688
vgg11_cifar10,resolution_max_b1,1,16,6256,0.0022580968688929426,0.10817435156404973,16,,0.992,0.0382805290222168,0.8204,0.6263763305664063,0.992,0.0382805290222168,0.8204,0.6263763305664063
vgg11_cifar10,resolution_max_b1,1,17,6647,0.0019980084286831713,0.04770229822129011,16,,0.998,0.01579530429840088,0.8229,0.6576213226318359,0.998,0.01579530429840088,0.8229,0.6576213226318359
vgg11_cifar10,resolution_max_b1,1,18,7038,0.0017434765606983522,0.024654620664417745,16,,1.0,0.005497397899627686,0.8334,0.6469341796875,1.0,0.005497397899627686,0.8334,0.6469341796875
vgg11_cifar10,resolution_max_b1,1,19,7429,0.0014973186921401005,0.013288541472181678,16,,1.0,0.0024560449123382567,0.8332,0.6550334075927734,1.0,0.0024560449123382567,0.8332,0.6550334075927734
vgg11_cifar10,resolution_max_b1,1,20,7820,0.0012622595579512698,0.008601429852433503,16,,1.0,0.0020950093269348144,0.8336,0.6613287719726563,1.0,0.0020950093269348144,0.8336,0.6613287719726563
vgg11_cifar10,resolution_max_b1,1,21,8211,0.0010409010405754784,0.006426754132825881,16,,1.0,0.001610341429710388,0.833,0.6724979248046875,1.0,0.001610341429710388,0.833,0.6724979248046875
vgg11_cifar10,resolution_max_b1,1,22,8602,0.0008356933695777008,0.0050593546211905776,16,,1.0,0.001046846866607666,0.8354,0.6648237579345703,1.0,0.001046846866607666,0.8354,0.6648237579345703
vgg11_cifar10,resolution_max_b1,1,23,8993,0.0006489079999188671,0.004447404118105769,16,,1.0,0.0011349451541900635,0.8337,0.6686629272460938,1.0,0.0011349451541900635,0.8337,0.6686629272460938
vgg11_cifar10,resolution_max_b1,1,24,9384,0.0004826124690963721,0.0038392092175595464,16,,1.0,0.0009436140060424805,0.8345,0.6748032409667969,1.0,0.0009436140060424805,0.8345,0.6748032409667969
vgg11_cifar10,resolution_max_b1,1,25,9775,0.0003386475114581614,0.003737007259149104,16,,1.0,0.0008292614817619324,0.8349,0.6678509033203125,1.0,0.0008292614817619324,0.8349,0.6678509033203125
vgg11_cifar10,resolution_max_b1,1,26,10166,0.00021860668301331375,0.0034721224045194685,16,,1.0,0.00078792142868042,0.8349,0.6683875030517578,1.0,0.00078792142868042,0.8349,0.6683875030517578
vgg11_cifar10,resolution_max_b1,1,27,10557,0.00012381872227320984,0.0032039753421582284,16,,1.0,0.0008451445102691651,0.8333,0.6822750793457031,1.0,0.0008451445102691651,0.8333,0.6822750793457031
vgg11_cifar10,resolution_max_b1,1,28,10948,5.53328423720989e-05,0.0033112148130498825,16,,1.0,0.0007912433743476868,0.835,0.668809048461914,1.0,0.0007912433743476868,0.835,0.668809048461914
vgg11_cifar10,resolution_max_b1,1,29,11339,1.3907117269393864e-05,0.0031037957704253493,16,,1.0,0.0008216667771339417,0.8346,0.6731076721191406,1.0,0.0008216667771339417,0.8346,0.6731076721191406
vgg11_cifar10,resolution_max_b1,1,30,11730,9.058745198409212e-11,0.0032938090699724852,16,,1.0,0.0007516043782234192,0.8344,0.6723009155273437,1.0,0.0007516043782234192,0.8344,0.6723009155273437
vgg11_cifar10,resolution_max_b1,2,0,0,8.333333333333333e-05,,,,0.1,2.303197509765625,0.1,2.303068225097656,0.09,2.3067138671875,0.0932,2.3067098876953125
vgg11_cifar10,resolution_max_b1,2,1,391,0.004990141512569891,1.3467242751312256,8,,0.654,0.9965718383789063,0.6369,1.022243246459961,0.138,12.0298955078125,0.1259,11.8804888671875
vgg11_cifar10,resolution_max_b1,2,2,782,0.004953056580549272,0.9505776329612732,8,,0.746,0.79869091796875,0.6862,0.8948464538574219,0.122,11.1563935546875,0.1269,11.07737900390625
vgg11_cifar10,resolution_max_b1,2,3,1173,0.004888818630747975,0.7822125570869446,8,,0.788,0.6244532470703125,0.7245,0.793381704711914,0.172,10.86053515625,0.1468,10.79913203125
vgg11_cifar10,resolution_max_b1,2,4,1564,0.004798138716554241,0.6597435588169098,8,,0.834,0.5455386352539062,0.7232,0.7970540649414063,0.122,11.549572265625,0.124,11.3448802734375
vgg11_cifar10,resolution_max_b1,2,5,1955,0.004682020578909872,0.5595758185291291,8,,0.86,0.4211397094726563,0.7394,0.7546027770996093,0.174,10.842572265625,0.169,10.937918603515625
vgg11_cifar10,resolution_max_b1,2,6,2346,0.004541749535846712,0.47542535475730896,8,,0.898,0.3063561706542969,0.7539,0.7391391937255859,0.16,11.103453125,0.1548,10.953786962890625
vgg11_cifar10,resolution_max_b1,2,7,2737,0.0043788782552308895,0.8670395014858245,12,,0.81,0.5529005737304687,0.7456,0.7284433532714844,0.482,1.758518310546875,0.4724,1.7745472045898438
vgg11_cifar10,resolution_max_b1,2,8,3128,0.004195209568197074,0.6102566263961792,12,,0.854,0.4483970947265625,0.766,0.6877504547119141,0.434,1.75494091796875,0.4306,1.7662213928222656
vgg11_cifar10,resolution_max_b1,2,9,3519,0.0039927765135118086,0.4751243042850494,12,,0.872,0.3667291259765625,0.763,0.7277526123046875,0.444,1.9265301513671875,0.4321,2.003715185546875
vgg11_cifar10,resolution_max_b1,2,10,3910,0.0037738198337559444,0.3537925868034363,12,,0.928,0.1994422607421875,0.7737,0.7083823211669922,0.404,2.0060986328125,0.4085,2.03822314453125
vgg11_cifar10,resolution_max_b1,2,11,4301,0.0035407631724221527,0.2469479562139511,12,,0.954,0.15058134460449218,0.7746,0.7462290405273437,0.476,1.79393310546875,0.4592,1.845435870361328
vgg11_cifar10,resolution_max_b1,2,12,4692,0.003296186246472237,0.1642117505723238,12,,0.948,0.14046826171875,0.7747,0.8377484680175781,0.43,2.4698193359375,0.3982,2.4858202392578126
vgg11_cifar10,resolution_max_b1,2,13,5083,0.0030427962913086395,0.6582704259872436,16,,0.85,0.400404541015625,0.7972,0.5812289093017579,0.85,0.400404541015625,0.7972,0.5812289093017579
vgg11_cifar10,resolution_max_b1,2,14,5474,0.0027833980942373526,0.3813568038082123,16,,0.936,0.20957022094726563,0.811,0.581410336303711,0.936,0.20957022094726563,0.811,0.581410336303711
vgg11_cifar10,resolution_max_b1,2,15,5865,0.0025208629481234496,0.22393102521061897,16,,0.952,0.12999237060546875,0.8105,0.6214493286132813,0.952,0.12999237060546875,0.8105,0.6214493286132813
vgg11_cifar10,resolution_max_b1,2,16,6256,0.0022580968688929426,0.11306244481146335,16,,0.99,0.04632318878173828,0.8169,0.6337474609375,0.99,0.04632318878173828,0.8169,0.6337474609375
vgg11_cifar10,resolution_max_b1,2,17,6647,0.0019980084286831713,0.05194888981342315,16,,1.0,0.014474807739257812,0.8267,0.6596096954345703,1.0,0.014474807739257812,0.8267,0.6596096954345703
vgg11_cifar10,resolution_max_b1,2,18,7038,0.0017434765606983522,0.023219360139518978,16,,1.0,0.0061198115348815914,0.8286,0.6623242889404297,1.0,0.0061198115348815914,0.8286,0.6623242889404297
vgg11_cifar10,resolution_max_b1,2,19,7429,0.0014973186921401005,0.012655082697495818,16,,1.0,0.004296140670776367,0.8298,0.6692545379638671,1.0,0.004296140670776367,0.8298,0.6692545379638671
vgg11_cifar10,resolution_max_b1,2,20,7820,0.0012622595579512698,0.009200723803117872,16,,1.0,0.001631689190864563,0.8337,0.6760054290771484,1.0,0.001631689190864563,0.8337,0.6760054290771484
vgg11_cifar10,resolution_max_b1,2,21,8211,0.0010409010405754784,0.006512006611227989,16,,1.0,0.0012737494707107545,0.8323,0.6758013214111328,1.0,0.0012737494707107545,0.8323,0.6758013214111328
vgg11_cifar10,resolution_max_b1,2,22,8602,0.0008356933695777008,0.0051999480948969725,16,,1.0,0.001018383502960205,0.8351,0.6760753997802734,1.0,0.001018383502960205,0.8351,0.6760753997802734
vgg11_cifar10,resolution_max_b1,2,23,8993,0.0006489079999188671,0.004744719930347055,16,,1.0,0.000883722186088562,0.8326,0.6863969024658203,1.0,0.000883722186088562,0.8326,0.6863969024658203
vgg11_cifar10,resolution_max_b1,2,24,9384,0.0004826124690963721,0.004343518650773912,16,,1.0,0.0008197457790374756,0.8341,0.6798734191894531,1.0,0.0008197457790374756,0.8341,0.6798734191894531
vgg11_cifar10,resolution_max_b1,2,25,9775,0.0003386475114581614,0.0034975668328255413,16,,1.0,0.0007691069841384888,0.8357,0.6805714385986328,1.0,0.0007691069841384888,0.8357,0.6805714385986328
vgg11_cifar10,resolution_max_b1,2,26,10166,0.00021860668301331375,0.003435518365073949,16,,1.0,0.0007704386711120606,0.8345,0.6864639801025391,1.0,0.0007704386711120606,0.8345,0.6864639801025391
vgg11_cifar10,resolution_max_b1,2,27,10557,0.00012381872227320984,0.003630790302082896,16,,1.0,0.000731279730796814,0.8359,0.6865177001953126,1.0,0.000731279730796814,0.8359,0.6865177001953126
vgg11_cifar10,resolution_max_b1,2,28,10948,5.53328423720989e-05,0.0033070492312312124,16,,1.0,0.0008322358131408692,0.8352,0.6932271545410156,1.0,0.0008322358131408692,0.8352,0.6932271545410156
vgg11_cifar10,resolution_max_b1,2,29,11339,1.3907117269393864e-05,0.0031556091406568887,16,,1.0,0.0007539408802986145,0.832,0.6882697052001953,1.0,0.0007539408802986145,0.832,0.6882697052001953
vgg11_cifar10,resolution_max_b1,2,30,11730,9.058745198409212e-11,0.003378824288994074,16,,1.0,0.0007711806893348694,0.8363,0.6842972625732422,1.0,0.0007711806893348694,0.8363,0.6842972625732422
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,0,0,8.333333333333333e-05,,,,0.1,2.302958251953125,0.1,2.3029372314453127,0.1,2.3072568359375,0.1,2.3063805908203125
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,1,391,0.004990141512569891,1.4030573348236084,8,1.0,0.558,1.222915283203125,0.5596,1.2156529235839844,0.1,53.49508984375,0.1,54.0125103515625
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,2,782,0.004953056580549272,1.0203104750823975,8,1.0,0.66,0.9447625122070312,0.6539,0.981357583618164,0.1,57.82687890625,0.1003,58.1092544921875
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,3,1173,0.004888818630747975,0.8598217416000367,8,1.0,0.734,0.7673125610351562,0.6941,0.870548193359375,0.104,41.54520703125,0.1051,41.87998984375
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,4,1564,0.004798138716554241,0.7531866801834106,8,0.85,0.802,0.6085391235351563,0.7279,0.7807405731201172,0.114,30.475275390625,0.1092,30.49320673828125
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,5,1955,0.004682020578909872,0.6513698398590088,8,0.85,0.81,0.5605181884765625,0.7343,0.7652190032958984,0.112,26.149232421875,0.1159,26.22529697265625
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,6,2346,0.004541749535846712,0.5741829180049897,8,0.85,0.824,0.5084781799316406,0.7352,0.7535892303466797,0.132,25.87316015625,0.1225,25.76947431640625
vgg11_cifar10,resolution_max_b1_gaussian_conv,0,7,2737,0.0043788782552308895,0.788438851852417,12,0.7,0.794,0.586332763671875,0.7439,0.7313399597167969,0.208,12.79598828125,0.207,12.718347119140626
