method,seed,policy,split,direction,amplitude,L_centre,dL_plus,dL_minus,S,C_d
plain,3,saved,train_probe,11,0.02,0.1793782958984375,0.014255607604980458,0.021837654113769506,0.018046630859374968,90.23315429687483
plain,3,saved,train_probe,12,0.02,0.1793782958984375,0.028501007080078106,0.02951099395751952,0.029006000518798813,145.03000259399406
plain,3,saved,train_probe,13,0.02,0.1793782958984375,0.014187744140624986,0.01564051818847656,0.014914131164550759,74.57065582275379
plain,3,saved,train_probe,14,0.02,0.1793782958984375,0.02258727264404295,0.028916320800781242,0.025751796722412096,128.75898361206046
plain,3,saved,train_probe,15,0.02,0.1793782958984375,0.013094833374023424,0.020827995300292945,0.016961414337158198,84.80707168579099
plain,3,saved,train_probe,16,0.02,0.1793782958984375,0.02222789001464842,0.01755604553222656,0.01989196777343749,99.45983886718746
plain,3,saved,train_probe,17,0.02,0.1793782958984375,0.02958361053466796,0.024002288818359363,0.02679294967651366,133.9647483825683
plain,3,saved,train_probe,18,0.02,0.1793782958984375,0.014106765747070288,0.022635925292968734,0.01837134552001951,91.85672760009756
plain,3,saved,train_probe,19,0.02,0.1793782958984375,0.03347463989257812,0.02759429168701172,0.030534465789794907,152.67232894897452
plain,3,saved,train_probe,0,0.025,0.1793782958984375,0.07407774353027341,0.07330118560791016,0.07368946456909181,235.80628662109376
plain,3,saved,train_probe,1,0.025,0.1793782958984375,0.054813201904296865,0.08229968261718751,0.0685564422607422,219.380615234375
plain,3,saved,train_probe,2,0.025,0.1793782958984375,0.044307815551757807,0.02943608093261718,0.03687194824218748,117.99023437499991
plain,3,saved,train_probe,3,0.025,0.1793782958984375,0.0611527404785156,0.03747461700439453,0.049313678741455064,157.80377197265616
plain,3,saved,train_probe,4,0.025,0.1793782958984375,0.04743637847900389,0.02275173950195311,0.035094058990478516,112.30098876953123
plain,3,saved,train_probe,5,0.025,0.1793782958984375,0.03196456146240234,0.04023997497558593,0.03610226821899415,115.52725830078126
plain,3,saved,train_probe,6,0.025,0.1793782958984375,0.02343020629882811,0.01945136260986327,0.02144078445434569,68.6105102539062
plain,3,saved,train_probe,7,0.025,0.1793782958984375,0.04328410339355468,0.03069943237304687,0.036991767883300775,118.37365722656246
plain,3,saved,train_probe,8,0.025,0.1793782958984375,0.042875129699707026,0.04320400238037109,0.04303956604003906,137.72661132812496
plain,3,saved,train_probe,9,0.025,0.1793782958984375,0.02686762237548826,0.043789375305175765,0.03532849884033201,113.05119628906242
plain,3,saved,train_probe,10,0.025,0.1793782958984375,0.021335311889648434,0.03571228027343748,0.028523796081542957,91.27614746093745
plain,3,saved,train_probe,11,0.025,0.1793782958984375,0.02512989044189451,0.03295970153808592,0.029044795989990213,92.94334716796867
plain,3,saved,train_probe,12,0.025,0.1793782958984375,0.045188232421874974,0.046010261535644525,0.04559924697875975,145.91759033203118
plain,3,saved,train_probe,13,0.025,0.1793782958984375,0.022240814208984355,0.02437206268310546,0.023306438446044908,74.58060302734368
plain,3,saved,train_probe,14,0.025,0.1793782958984375,0.03598007202148437,0.04451192474365234,0.04024599838256837,128.78719482421877
plain,3,saved,train_probe,15,0.025,0.1793782958984375,0.02147080230712889,0.031600860595703106,0.026535831451415998,84.91466064453118
plain,3,saved,train_probe,16,0.025,0.1793782958984375,0.03370710754394529,0.02789170837402344,0.030799407958984365,98.55810546874994
plain,3,saved,train_probe,17,0.025,0.1793782958984375,0.04633138275146484,0.038663154602050775,0.04249726867675779,135.9912597656249
plain,3,saved,train_probe,18,0.025,0.1793782958984375,0.023475028991699204,0.03393299865722654,0.02870401382446286,91.85284423828114
plain,3,saved,train_probe,19,0.025,0.1793782958984375,0.0520043258666992,0.0456085205078125,0.048806423187255865,156.18055419921873
plain,3,saved,train_probe,0,0.05,0.1793782958984375,0.2964343566894531,0.3399736328125,0.31820399475097655,254.5631958007812
plain,3,saved,train_probe,1,0.05,0.1793782958984375,0.25598873901367186,0.318439697265625,0.2872142181396484,229.7713745117187
plain,3,saved,train_probe,2,0.05,0.1793782958984375,0.17932705688476563,0.12526177978515624,0.15229441833496093,121.83553466796873
plain,3,saved,train_probe,3,0.05,0.1793782958984375,0.2435186614990234,0.18316143798828122,0.21334004974365234,170.67203979492183
plain,3,saved,train_probe,4,0.05,0.1793782958984375,0.18260006713867188,0.11413092041015621,0.14836549377441405,118.69239501953122
plain,3,saved,train_probe,5,0.05,0.1793782958984375,0.14427032470703122,0.1536283264160156,0.1489493255615234,119.1594604492187
plain,3,saved,train_probe,6,0.05,0.1793782958984375,0.0982666015625,0.07699124145507813,0.08762892150878904,70.10313720703121
plain,3,saved,train_probe,7,0.05,0.1793782958984375,0.17661961364746093,0.13752272033691404,0.15707116699218748,125.65693359374997
plain,3,saved,train_probe,8,0.05,0.1793782958984375,0.18137847900390625,0.1983350830078125,0.1898567810058594,151.8854248046875
plain,3,saved,train_probe,9,0.05,0.1793782958984375,0.12797000122070312,0.18176501464843747,0.15486750793457033,123.89400634765623
plain,3,saved,train_probe,10,0.05,0.1793782958984375,0.10489956665039063,0.1289825439453125,0.11694105529785154,93.55284423828121
plain,3,saved,train_probe,11,0.05,0.1793782958984375,0.12297146606445314,0.12864373779296873,0.12580760192871093,100.64608154296873
plain,3,saved,train_probe,12,0.05,0.1793782958984375,0.1896083984375,0.1710067901611328,0.18030759429931636,144.24607543945305
plain,3,saved,train_probe,13,0.05,0.1793782958984375,0.0994581298828125,0.0941396942138672,0.09679891204833985,77.43912963867186
plain,3,saved,train_probe,14,0.05,0.1793782958984375,0.15392623901367186,0.16600665283203125,0.15996644592285153,127.9731567382812
plain,3,saved,train_probe,15,0.05,0.1793782958984375,0.09870527648925781,0.11844573974609374,0.10857550811767575,86.86040649414058
plain,3,saved,train_probe,16,0.05,0.1793782958984375,0.12728427124023434,0.11624816894531248,0.12176622009277344,97.41297607421873
plain,3,saved,train_probe,17,0.05,0.1793782958984375,0.20057901000976563,0.16750427246093746,0.18404164123535155,147.2333129882812
plain,3,saved,train_probe,18,0.05,0.1793782958984375,0.10347241210937497,0.12198616027832032,0.11272928619384764,90.1834289550781
plain,3,saved,train_probe,19,0.05,0.1793782958984375,0.2146032562255859,0.21637808227539063,0.21549066925048826,172.39253540039059
plain,3,saved,train_probe,0,0.1,0.1793782958984375,1.2406608886718749,1.8322489013671874,1.5364548950195311,307.29097900390616
plain,3,saved,train_probe,1,0.1,0.1793782958984375,1.04298486328125,1.2876253662109374,1.1653051147460936,233.06102294921865
plain,3,saved,train_probe,2,0.1,0.1793782958984375,0.7967084045410155,0.4966590881347656,0.6466837463378905,129.33674926757809
plain,3,saved,train_probe,3,0.1,0.1793782958984375,1.0631346435546873,0.8712490234374999,0.9671918334960936,193.43836669921868
plain,3,saved,train_probe,4,0.1,0.1793782958984375,0.7741971435546875,0.5226233825683593,0.6484102630615234,129.68205261230466
plain,3,saved,train_probe,5,0.1,0.1793782958984375,0.7425737609863281,0.5982939147949218,0.6704338378906249,134.08676757812495
plain,3,saved,train_probe,6,0.1,0.1793782958984375,0.4492116088867187,0.3601363830566406,0.4046739959716797,80.93479919433592
plain,3,saved,train_probe,7,0.1,0.1793782958984375,0.8136412048339843,0.71222119140625,0.7629311981201172,152.58623962402342
plain,3,saved,train_probe,8,0.1,0.1793782958984375,0.7687228088378906,0.9603919067382811,0.8645573577880858,172.91147155761715
plain,3,saved,train_probe,9,0.1,0.1793782958984375,0.5464744873046874,0.8412040405273438,0.6938392639160156,138.7678527832031
plain,3,saved,train_probe,10,0.1,0.1793782958984375,0.4615703430175781,0.586592529296875,0.5240814361572266,104.8162872314453
plain,3,saved,train_probe,11,0.1,0.1793782958984375,0.5920669860839844,0.5825944213867187,0.5873307037353515,117.46614074707027
plain,3,saved,train_probe,12,0.1,0.1793782958984375,0.8618902587890624,0.6668715209960938,0.7643808898925781,152.87617797851559
plain,3,saved,train_probe,13,0.1,0.1793782958984375,0.47153625488281253,0.326168960571289,0.3988526077270507,79.77052154541013
plain,3,saved,train_probe,14,0.1,0.1793782958984375,0.6756297607421875,0.6269788208007812,0.6513042907714843,130.26085815429684
plain,3,saved,train_probe,15,0.1,0.1793782958984375,0.5133486633300781,0.45278213500976566,0.4830653991699219,96.61307983398436
plain,3,saved,train_probe,16,0.1,0.1793782958984375,0.49798004150390623,0.4879920654296875,0.49298605346679686,98.59721069335936
plain,3,saved,train_probe,17,0.1,0.1793782958984375,0.8934622802734373,0.7270753173828124,0.810268798828125,162.05375976562496
plain,3,saved,train_probe,18,0.1,0.1793782958984375,0.47316806030273434,0.45727999877929687,0.46522402954101555,93.04480590820309
plain,3,saved,train_probe,19,0.1,0.1793782958984375,0.9670465087890625,1.0125848999023437,0.9898157043457032,197.9631408691406
plain,3,saved,train_probe,0,0.2,0.1793782958984375,4.5379832763671875,9.952313110351563,7.245148193359376,362.2574096679687
plain,3,saved,train_probe,1,0.2,0.1793782958984375,3.0433804931640625,4.208612182617188,3.625996337890625,181.2998168945312
plain,3,saved,train_probe,2,0.2,0.1793782958984375,3.2182733154296876,2.0195755615234376,2.618924438476563,130.94622192382812
plain,3,saved,train_probe,3,0.2,0.1793782958984375,4.113051391601563,3.4983924560546873,3.805721923828125,190.28609619140622
plain,3,saved,train_probe,4,0.2,0.1793782958984375,3.258209716796875,2.1571353759765626,2.707672546386719,135.38362731933591
plain,3,saved,train_probe,5,0.2,0.1793782958984375,5.175634887695312,2.4958919677734372,3.8357634277343746,191.7881713867187
plain,3,saved,train_probe,6,0.2,0.1793782958984375,2.1284947509765626,2.015888427734375,2.072191589355469,103.60957946777343
plain,3,saved,train_probe,7,0.2,0.1793782958984375,3.8300957031249996,4.964228637695313,4.397162170410156,219.85810852050776
plain,3,saved,train_probe,8,0.2,0.1793782958984375,2.995114990234375,5.319624633789063,4.157369812011719,207.86849060058591
plain,3,saved,train_probe,9,0.2,0.1793782958984375,1.9327645263671873,3.934815673828125,2.933790100097656,146.68950500488276
plain,3,saved,train_probe,10,0.2,0.1793782958984375,2.0131031494140625,4.013410522460938,3.0132568359375003,150.66284179687497
plain,3,saved,train_probe,11,0.2,0.1793782958984375,2.7608697509765623,2.8402043457031247,2.8005370483398435,140.02685241699214
plain,3,saved,train_probe,12,0.2,0.1793782958984375,4.390248657226563,2.484395751953125,3.4373222045898433,171.86611022949214
plain,3,saved,train_probe,13,0.2,0.1793782958984375,2.27992822265625,1.2154744873046874,1.7477013549804687,87.38506774902342
plain,3,saved,train_probe,14,0.2,0.1793782958984375,2.8249986572265624,2.3040517578124997,2.564525207519531,128.22626037597652
plain,3,saved,train_probe,15,0.2,0.1793782958984375,2.8558614501953126,1.9748500976562497,2.415355773925781,120.76778869628903
plain,3,saved,train_probe,16,0.2,0.1793782958984375,2.420740112304687,2.1598454589843747,2.290292785644531,114.51463928222654
plain,3,saved,train_probe,17,0.2,0.1793782958984375,3.4057440185546874,3.22570166015625,3.3157228393554687,165.7861419677734
plain,3,saved,train_probe,18,0.2,0.1793782958984375,2.0085599365234375,1.9932125244140626,2.00088623046875,100.04431152343747
plain,3,saved,train_probe,19,0.2,0.1793782958984375,4.0891221923828125,4.673670288085938,4.381396240234375,219.0698120117187
plain,3,saved,train_probe,0,0.25,0.1793782958984375,6.3624114990234375,15.994513793945313,11.178462646484375,357.7108046875
plain,3,saved,train_probe,1,0.25,0.1793782958984375,3.856252197265625,5.676379028320313,4.76631561279297,152.52209960937503
plain,3,saved,train_probe,2,0.25,0.1793782958984375,4.801691528320313,3.19718115234375,3.9994363403320308,127.98196289062498
plain,3,saved,train_probe,3,0.25,0.1793782958984375,5.941005249023438,4.818317504882813,5.379661376953126,172.14916406250003
plain,3,saved,train_probe,4,0.25,0.1793782958984375,4.868777954101563,3.2710279541015623,4.069902954101563,130.23689453125002
plain,3,saved,train_probe,5,0.25,0.1793782958984375,10.110922485351562,4.240133422851563,7.175527954101563,229.61689453125
plain,3,saved,train_probe,6,0.25,0.1793782958984375,3.438767578125,3.4448504638671875,3.4418090209960934,110.13788867187499
plain,3,saved,train_probe,7,0.25,0.1793782958984375,5.846197387695313,8.796325805664061,7.321261596679688,234.28037109375
plain,3,saved,train_probe,8,0.25,0.1793782958984375,4.475992065429688,9.090305297851563,6.783148681640626,217.06075781250004
plain,3,saved,train_probe,9,0.25,0.1793782958984375,2.81058447265625,6.523663452148438,4.667123962402344,149.347966796875
plain,3,saved,train_probe,10,0.25,0.1793782958984375,3.1044659423828125,6.5934644775390625,4.848965209960938,155.16688671875002
plain,3,saved,train_probe,11,0.25,0.1793782958984375,4.314230102539063,4.158652465820313,4.236441284179688,135.56612109375
plain,3,saved,train_probe,12,0.25,0.1793782958984375,7.161297241210938,3.8743366699218753,5.517816955566407,176.57014257812503
plain,3,saved,train_probe,13,0.25,0.1793782958984375,3.5691168212890623,1.890943176269531,2.7300299987792966,87.36095996093749
plain,3,saved,train_probe,14,0.25,0.1793782958984375,4.06479931640625,3.398903564453125,3.7318514404296876,119.41924609375
plain,3,saved,train_probe,15,0.25,0.1793782958984375,4.711534790039063,3.270807250976562,3.9911710205078124,127.71747265625
plain,3,saved,train_probe,16,0.25,0.1793782958984375,4.164629272460938,3.4279219970703125,3.796275634765625,121.4808203125
plain,3,saved,train_probe,17,0.25,0.1793782958984375,4.775243286132813,4.9082576904296875,4.84175048828125,154.936015625
plain,3,saved,train_probe,18,0.25,0.1793782958984375,3.1032161865234373,3.0709278564453126,3.0870720214843748,98.78630468749999
plain,3,saved,train_probe,19,0.25,0.1793782958984375,6.083174194335938,7.659131469726563,6.8711528320312505,219.87689062500002
plain,3,saved,train_probe,0,0.35,0.1793782958984375,10.574820922851561,31.785537719726562,21.18017932128906,345.79884606186226
plain,3,saved,train_probe,1,0.35,0.1793782958984375,5.404346557617188,8.463324340820312,6.93383544921875,113.2054767219388
plain,3,saved,train_probe,2,0.35,0.1793782958984375,7.985351440429688,6.290657348632813,7.13800439453125,116.53884725765307
plain,3,saved,train_probe,3,0.35,0.1793782958984375,10.704591918945312,6.696197875976563,8.700394897460937,142.0472636320153
plain,3,saved,train_probe,4,0.35,0.1793782958984375,8.439491577148438,6.438918090820313,7.439204833984376,121.45640545280615
plain,3,saved,train_probe,5,0.35,0.1793782958984375,24.55156018066406,10.094939086914062,17.32324963378906,282.8285654496174
plain,3,saved,train_probe,6,0.35,0.1793782958984375,6.836592651367188,6.882442749023438,6.859517700195313,111.99212571747451
plain,3,saved,train_probe,7,0.35,0.1793782958984375,10.418046508789063,18.91513537597656,14.666590942382811,239.45454599808676
plain,3,saved,train_probe,8,0.35,0.1793782958984375,8.383294067382812,20.41759338378906,14.400443725585937,235.1092853156888
plain,3,saved,train_probe,9,0.35,0.1793782958984375,5.865773315429688,15.031501098632813,10.44863720703125,170.58999521683677
plain,3,saved,train_probe,10,0.35,0.1793782958984375,6.276555541992188,11.096380493164062,8.686468017578125,141.81988600127553
plain,3,saved,train_probe,11,0.35,0.1793782958984375,8.070940551757811,6.779494750976563,7.425217651367188,121.22804328762757
plain,3,saved,train_probe,12,0.35,0.1793782958984375,14.360018188476563,7.701786254882813,11.030902221679687,180.0963628029337
plain,3,saved,train_probe,13,0.35,0.1793782958984375,5.934171020507813,3.9435716552734372,4.9388713378906255,80.63463408801022
plain,3,saved,train_probe,14,0.35,0.1793782958984375,6.223318237304688,5.837825561523438,6.0305718994140625,98.45831672512756
plain,3,saved,train_probe,15,0.35,0.1793782958984375,8.795018188476561,7.764847778320313,8.279932983398437,135.18257932079084
plain,3,saved,train_probe,16,0.35,0.1793782958984375,8.990324829101562,6.908064086914063,7.949194458007812,129.78276666135207
plain,3,saved,train_probe,17,0.35,0.1793782958984375,7.4344461669921875,8.311422485351562,7.872934326171875,128.5377032844388
