kind,method,seed,grid,checkpoint_update,state_label,a_dir0,b_dir1,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
final,gaussian_postrelu,3,21,11730,final,0.2,0.15000000000000002,2.0324490966796875,0.46,2.151966552734375,0.448
final,gaussian_postrelu,3,21,11730,final,0.2,0.17500000000000004,2.08206396484375,0.458,2.2012852783203125,0.43
final,gaussian_postrelu,3,21,11730,final,0.2,0.2,2.1133189697265626,0.443,2.2449080810546875,0.416
final,gaussian_postrelu,3,21,11730,final,0.2,0.22500000000000003,2.145599365234375,0.437,2.2827884521484374,0.407
final,gaussian_postrelu,3,21,11730,final,0.2,0.25,2.184857666015625,0.425,2.3197271728515627,0.403
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.25,2.5230626220703125,0.334,2.599318115234375,0.333
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.225,2.4132314453125,0.346,2.49360009765625,0.347
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.2,2.299506591796875,0.367,2.378124267578125,0.367
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.175,2.1885814208984375,0.388,2.2649822998046876,0.393
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.15,2.096025390625,0.411,2.1849307861328127,0.407
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.125,2.0254986572265623,0.423,2.1243157958984376,0.423
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.09999999999999998,1.9757662963867189,0.448,2.071704345703125,0.438
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.07499999999999998,1.9427794189453125,0.455,2.0422127685546876,0.438
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.04999999999999999,1.9224885864257812,0.467,2.0351282958984376,0.444
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,-0.024999999999999994,1.9214725952148437,0.475,2.03875732421875,0.456
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.0,1.9331665649414063,0.463,2.06554833984375,0.458
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.025000000000000022,1.9627481689453126,0.464,2.11073779296875,0.453
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.050000000000000044,2.011757080078125,0.458,2.1619852294921875,0.442
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.07500000000000001,2.0757276611328126,0.452,2.211853759765625,0.448
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.10000000000000003,2.135467041015625,0.445,2.2689642333984374,0.432
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.125,2.1955130615234375,0.427,2.32126220703125,0.424
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.15000000000000002,2.250267333984375,0.424,2.3700098876953124,0.411
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.17500000000000004,2.29887060546875,0.412,2.4208638916015626,0.387
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.2,2.332670166015625,0.398,2.4640809326171875,0.365
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.22500000000000003,2.3593602294921876,0.392,2.4981851806640627,0.365
final,gaussian_postrelu,3,21,11730,final,0.22500000000000003,0.25,2.395680419921875,0.378,2.53952001953125,0.358
final,gaussian_postrelu,3,21,11730,final,0.25,-0.25,2.657017333984375,0.304,2.7343765869140624,0.31
final,gaussian_postrelu,3,21,11730,final,0.25,-0.225,2.5547374267578125,0.319,2.6300479736328124,0.322
final,gaussian_postrelu,3,21,11730,final,0.25,-0.2,2.45484619140625,0.342,2.5209267578125,0.33
final,gaussian_postrelu,3,21,11730,final,0.25,-0.175,2.3550350341796875,0.356,2.419646240234375,0.356
final,gaussian_postrelu,3,21,11730,final,0.25,-0.15,2.277293212890625,0.37,2.351858154296875,0.381
final,gaussian_postrelu,3,21,11730,final,0.25,-0.125,2.217015625,0.393,2.296033935546875,0.388
final,gaussian_postrelu,3,21,11730,final,0.25,-0.09999999999999998,2.1714722900390626,0.411,2.248332275390625,0.4
final,gaussian_postrelu,3,21,11730,final,0.25,-0.07499999999999998,2.14419677734375,0.415,2.2288427734375,0.406
final,gaussian_postrelu,3,21,11730,final,0.25,-0.04999999999999999,2.1296461181640627,0.428,2.2300933837890624,0.414
final,gaussian_postrelu,3,21,11730,final,0.25,-0.024999999999999994,2.1325521240234373,0.428,2.243948486328125,0.417
final,gaussian_postrelu,3,21,11730,final,0.25,0.0,2.1499669189453123,0.426,2.2792152099609373,0.421
final,gaussian_postrelu,3,21,11730,final,0.25,0.025000000000000022,2.18786376953125,0.418,2.3341915283203125,0.406
final,gaussian_postrelu,3,21,11730,final,0.25,0.050000000000000044,2.234529296875,0.412,2.38466015625,0.406
final,gaussian_postrelu,3,21,11730,final,0.25,0.07500000000000001,2.290646728515625,0.414,2.4317197265625,0.408
final,gaussian_postrelu,3,21,11730,final,0.25,0.10000000000000003,2.3456622314453126,0.403,2.4824332275390626,0.403
final,gaussian_postrelu,3,21,11730,final,0.25,0.125,2.396792236328125,0.392,2.5378099365234377,0.387
final,gaussian_postrelu,3,21,11730,final,0.25,0.15000000000000002,2.443189208984375,0.394,2.581798095703125,0.379
final,gaussian_postrelu,3,21,11730,final,0.25,0.17500000000000004,2.485106689453125,0.379,2.62397216796875,0.358
final,gaussian_postrelu,3,21,11730,final,0.25,0.2,2.5223427734375,0.367,2.6622999267578127,0.338
final,gaussian_postrelu,3,21,11730,final,0.25,0.22500000000000003,2.5517982177734373,0.36,2.6911728515625,0.324
final,gaussian_postrelu,3,21,11730,final,0.25,0.25,2.5796690673828127,0.353,2.7221024169921875,0.315
final,plain,3,21,11730,final,-0.25,-0.25,1.8830394287109375,0.481,2.0741820068359376,0.428
final,plain,3,21,11730,final,-0.25,-0.225,1.7555357055664063,0.51,1.9685054931640624,0.453
final,plain,3,21,11730,final,-0.25,-0.2,1.6337827758789063,0.53,1.8675499267578124,0.471
final,plain,3,21,11730,final,-0.25,-0.175,1.5208771362304687,0.55,1.7715902099609375,0.483
final,plain,3,21,11730,final,-0.25,-0.15,1.422053955078125,0.572,1.6801919555664062,0.506
final,plain,3,21,11730,final,-0.25,-0.125,1.3425103759765624,0.582,1.60342724609375,0.527
final,plain,3,21,11730,final,-0.25,-0.09999999999999998,1.2748475341796874,0.599,1.5403007202148438,0.532
final,plain,3,21,11730,final,-0.25,-0.07499999999999998,1.2167293701171875,0.615,1.48302490234375,0.548
final,plain,3,21,11730,final,-0.25,-0.04999999999999999,1.1778092041015624,0.627,1.4454677734375,0.568
final,plain,3,21,11730,final,-0.25,-0.024999999999999994,1.15623876953125,0.639,1.4308382568359375,0.575
final,plain,3,21,11730,final,-0.25,0.0,1.1542471313476563,0.631,1.4361483154296875,0.581
final,plain,3,21,11730,final,-0.25,0.025000000000000022,1.1704817504882812,0.63,1.4587957763671875,0.577
final,plain,3,21,11730,final,-0.25,0.050000000000000044,1.2142008666992188,0.621,1.5007113647460937,0.571
final,plain,3,21,11730,final,-0.25,0.07500000000000001,1.28409716796875,0.619,1.5559581909179687,0.56
final,plain,3,21,11730,final,-0.25,0.10000000000000003,1.3787586059570311,0.6,1.6218489990234375,0.55
final,plain,3,21,11730,final,-0.25,0.125,1.48408203125,0.582,1.6990944213867187,0.54
final,plain,3,21,11730,final,-0.25,0.15000000000000002,1.6049296264648438,0.553,1.7893316040039062,0.521
final,plain,3,21,11730,final,-0.25,0.17500000000000004,1.7391744995117187,0.515,1.8875781860351561,0.502
final,plain,3,21,11730,final,-0.25,0.2,1.8849826049804688,0.481,2.003115783691406,0.479
final,plain,3,21,11730,final,-0.25,0.22500000000000003,2.0465616455078126,0.457,2.1374466552734375,0.455
final,plain,3,21,11730,final,-0.25,0.25,2.220860107421875,0.432,2.276978271484375,0.437
final,plain,3,21,11730,final,-0.225,-0.25,1.76299609375,0.505,1.9628872680664062,0.456
final,plain,3,21,11730,final,-0.225,-0.225,1.6336802368164063,0.536,1.8491827392578124,0.481
final,plain,3,21,11730,final,-0.225,-0.2,1.510489990234375,0.561,1.74328466796875,0.498
final,plain,3,21,11730,final,-0.225,-0.175,1.393161376953125,0.583,1.6435346069335937,0.52
final,plain,3,21,11730,final,-0.225,-0.15,1.2873244018554688,0.609,1.5510770263671876,0.538
final,plain,3,21,11730,final,-0.225,-0.125,1.1974420166015625,0.637,1.4734259643554688,0.575
final,plain,3,21,11730,final,-0.225,-0.09999999999999998,1.1199478759765624,0.642,1.410107666015625,0.578
final,plain,3,21,11730,final,-0.225,-0.07499999999999998,1.0598409423828126,0.664,1.3578179321289063,0.588
final,plain,3,21,11730,final,-0.225,-0.04999999999999999,1.017016571044922,0.675,1.3213531494140625,0.604
final,plain,3,21,11730,final,-0.225,-0.024999999999999994,0.99228515625,0.68,1.31032763671875,0.605
final,plain,3,21,11730,final,-0.225,0.0,0.9892786254882813,0.683,1.31350146484375,0.614
final,plain,3,21,11730,final,-0.225,0.025000000000000022,1.0085646362304688,0.679,1.3346983642578125,0.609
final,plain,3,21,11730,final,-0.225,0.050000000000000044,1.0534286499023438,0.677,1.373813720703125,0.598
final,plain,3,21,11730,final,-0.225,0.07500000000000001,1.1220430908203125,0.662,1.4302334594726562,0.578
final,plain,3,21,11730,final,-0.225,0.10000000000000003,1.2133751220703124,0.65,1.5036633911132813,0.571
final,plain,3,21,11730,final,-0.225,0.125,1.3199462890625,0.621,1.5789898681640624,0.564
final,plain,3,21,11730,final,-0.225,0.15000000000000002,1.4406118774414063,0.593,1.66613671875,0.553
final,plain,3,21,11730,final,-0.225,0.17500000000000004,1.5793786010742188,0.561,1.7612039794921874,0.528
final,plain,3,21,11730,final,-0.225,0.2,1.7306502685546874,0.526,1.8791491088867187,0.484
final,plain,3,21,11730,final,-0.225,0.22500000000000003,1.8991197509765625,0.496,2.0184255981445314,0.48
final,plain,3,21,11730,final,-0.225,0.25,2.0861800537109376,0.456,2.1682628173828125,0.453
final,plain,3,21,11730,final,-0.2,-0.25,1.6368211669921875,0.536,1.8487191772460938,0.481
final,plain,3,21,11730,final,-0.2,-0.225,1.5034158325195313,0.557,1.73793115234375,0.505
final,plain,3,21,11730,final,-0.2,-0.2,1.3785982055664063,0.585,1.6276004028320312,0.527
final,plain,3,21,11730,final,-0.2,-0.175,1.2648700561523438,0.611,1.5261253662109375,0.547
final,plain,3,21,11730,final,-0.2,-0.15,1.1565032958984376,0.643,1.43514599609375,0.58
final,plain,3,21,11730,final,-0.2,-0.125,1.0621704711914062,0.674,1.3611651000976563,0.603
final,plain,3,21,11730,final,-0.2,-0.09999999999999998,0.9792914123535156,0.693,1.29527490234375,0.608
final,plain,3,21,11730,final,-0.2,-0.07499999999999998,0.9140146179199219,0.705,1.2472544555664062,0.627
final,plain,3,21,11730,final,-0.2,-0.04999999999999999,0.8693756103515625,0.714,1.213950439453125,0.633
final,plain,3,21,11730,final,-0.2,-0.024999999999999994,0.840511962890625,0.724,1.198268310546875,0.636
final,plain,3,21,11730,final,-0.2,0.0,0.8375023193359376,0.732,1.202409423828125,0.642
final,plain,3,21,11730,final,-0.2,0.025000000000000022,0.8576504516601563,0.725,1.2221557006835937,0.64
final,plain,3,21,11730,final,-0.2,0.050000000000000044,0.9062908630371094,0.715,1.257606689453125,0.629
final,plain,3,21,11730,final,-0.2,0.07500000000000001,0.9739791870117187,0.705,1.3121358032226562,0.615
final,plain,3,21,11730,final,-0.2,0.10000000000000003,1.06509033203125,0.678,1.389974853515625,0.599
final,plain,3,21,11730,final,-0.2,0.125,1.1734746704101562,0.656,1.4646205444335938,0.582
final,plain,3,21,11730,final,-0.2,0.15000000000000002,1.297575439453125,0.629,1.5521846923828124,0.575
final,plain,3,21,11730,final,-0.2,0.17500000000000004,1.4400241088867187,0.598,1.65217626953125,0.546
final,plain,3,21,11730,final,-0.2,0.2,1.5968943481445312,0.562,1.769889892578125,0.517
final,plain,3,21,11730,final,-0.2,0.22500000000000003,1.77011669921875,0.522,1.9136558837890625,0.496
final,plain,3,21,11730,final,-0.2,0.25,1.9561630859375,0.479,2.06842041015625,0.471
final,plain,3,21,11730,final,-0.175,-0.25,1.5164466552734375,0.553,1.74962744140625,0.514
final,plain,3,21,11730,final,-0.175,-0.225,1.3720337524414064,0.585,1.6345645751953124,0.541
final,plain,3,21,11730,final,-0.175,-0.2,1.2450181884765625,0.621,1.52406494140625,0.55
final,plain,3,21,11730,final,-0.175,-0.175,1.132543701171875,0.649,1.4242107543945313,0.574
final,plain,3,21,11730,final,-0.175,-0.15,1.025756866455078,0.675,1.3390706176757812,0.609
final,plain,3,21,11730,final,-0.175,-0.125,0.9282022094726563,0.699,1.264763427734375,0.635
final,plain,3,21,11730,final,-0.175,-0.09999999999999998,0.846269775390625,0.722,1.2006910400390625,0.641
final,plain,3,21,11730,final,-0.175,-0.07499999999999998,0.7777565307617188,0.734,1.1510908203125,0.658
final,plain,3,21,11730,final,-0.175,-0.04999999999999999,0.7325747985839843,0.743,1.11997412109375,0.663
final,plain,3,21,11730,final,-0.175,-0.024999999999999994,0.7033899841308594,0.751,1.1034518432617189,0.672
final,plain,3,21,11730,final,-0.175,0.0,0.6983035583496093,0.763,1.1076690673828125,0.672
final,plain,3,21,11730,final,-0.175,0.025000000000000022,0.7178276672363281,0.763,1.1270703735351562,0.664
final,plain,3,21,11730,final,-0.175,0.050000000000000044,0.7687901916503906,0.752,1.1639352416992188,0.66
final,plain,3,21,11730,final,-0.175,0.07500000000000001,0.8398992919921875,0.732,1.2176509399414062,0.646
final,plain,3,21,11730,final,-0.175,0.10000000000000003,0.9315335083007813,0.716,1.2868853149414063,0.623
final,plain,3,21,11730,final,-0.175,0.125,1.0413089599609375,0.689,1.3639679565429688,0.61
final,plain,3,21,11730,final,-0.175,0.15000000000000002,1.1684014282226562,0.658,1.4512255249023438,0.592
final,plain,3,21,11730,final,-0.175,0.17500000000000004,1.315803955078125,0.636,1.5531532592773438,0.564
final,plain,3,21,11730,final,-0.175,0.2,1.4792981567382812,0.587,1.6750242919921876,0.543
final,plain,3,21,11730,final,-0.175,0.22500000000000003,1.65509912109375,0.541,1.8158797607421875,0.513
final,plain,3,21,11730,final,-0.175,0.25,1.8406717529296874,0.503,1.9749847412109376,0.472
final,plain,3,21,11730,final,-0.15,-0.25,1.3986248168945312,0.585,1.6429066162109376,0.537
final,plain,3,21,11730,final,-0.15,-0.225,1.252547607421875,0.612,1.5361083984375,0.552
final,plain,3,21,11730,final,-0.15,-0.2,1.1236044921875,0.64,1.4312771606445311,0.585
final,plain,3,21,11730,final,-0.15,-0.175,1.0080676879882813,0.68,1.3349591064453126,0.598
final,plain,3,21,11730,final,-0.15,-0.15,0.9015504455566407,0.703,1.2537699584960937,0.627
final,plain,3,21,11730,final,-0.15,-0.125,0.8053096008300781,0.737,1.1844921875,0.648
final,plain,3,21,11730,final,-0.15,-0.09999999999999998,0.7218428649902344,0.762,1.121868408203125,0.661
final,plain,3,21,11730,final,-0.15,-0.07499999999999998,0.6538280029296875,0.775,1.0744348754882813,0.686
final,plain,3,21,11730,final,-0.15,-0.04999999999999999,0.6069980773925782,0.79,1.0413109741210937,0.683
final,plain,3,21,11730,final,-0.15,-0.024999999999999994,0.5774388122558594,0.785,1.024227264404297,0.692
final,plain,3,21,11730,final,-0.15,0.0,0.5701445617675781,0.784,1.0294308471679687,0.695
final,plain,3,21,11730,final,-0.15,0.025000000000000022,0.592164306640625,0.792,1.0467777709960937,0.687
final,plain,3,21,11730,final,-0.15,0.050000000000000044,0.6420648193359375,0.784,1.0853653564453125,0.688
final,plain,3,21,11730,final,-0.15,0.07500000000000001,0.7148428955078125,0.767,1.1407706298828124,0.674
final,plain,3,21,11730,final,-0.15,0.10000000000000003,0.807468017578125,0.738,1.20338818359375,0.656
final,plain,3,21,11730,final,-0.15,0.125,0.9183153686523438,0.708,1.279645263671875,0.635
final,plain,3,21,11730,final,-0.15,0.15000000000000002,1.0496879272460937,0.69,1.3649164428710938,0.619
final,plain,3,21,11730,final,-0.15,0.17500000000000004,1.1995818481445313,0.654,1.4685535888671875,0.584
final,plain,3,21,11730,final,-0.15,0.2,1.3643818359375,0.618,1.588962158203125,0.561
final,plain,3,21,11730,final,-0.15,0.22500000000000003,1.5419895629882812,0.573,1.7324266357421876,0.532
final,plain,3,21,11730,final,-0.15,0.25,1.7280098876953125,0.523,1.8885479125976563,0.493
final,plain,3,21,11730,final,-0.125,-0.25,1.2975391235351563,0.602,1.5497119140625,0.545
final,plain,3,21,11730,final,-0.125,-0.225,1.1489874267578124,0.636,1.4418927001953126,0.569
final,plain,3,21,11730,final,-0.125,-0.2,1.013682373046875,0.686,1.343850830078125,0.596
final,plain,3,21,11730,final,-0.125,-0.175,0.8949778747558593,0.72,1.2556097412109375,0.615
final,plain,3,21,11730,final,-0.125,-0.15,0.78780224609375,0.742,1.1748213500976563,0.637
final,plain,3,21,11730,final,-0.125,-0.125,0.6943860168457031,0.773,1.1068994140625,0.659
final,plain,3,21,11730,final,-0.125,-0.09999999999999998,0.6130088806152344,0.795,1.0517046508789063,0.683
final,plain,3,21,11730,final,-0.125,-0.07499999999999998,0.545675537109375,0.807,1.0075694274902345,0.698
final,plain,3,21,11730,final,-0.125,-0.04999999999999999,0.4975169372558594,0.824,0.9693340454101562,0.711
final,plain,3,21,11730,final,-0.125,-0.024999999999999994,0.4691107177734375,0.837,0.9576959838867187,0.713
final,plain,3,21,11730,final,-0.125,0.0,0.46314421081542967,0.827,0.9637685852050781,0.713
final,plain,3,21,11730,final,-0.125,0.025000000000000022,0.48253813171386717,0.818,0.98103955078125,0.712
final,plain,3,21,11730,final,-0.125,0.050000000000000044,0.5306849822998047,0.81,1.0173727416992187,0.707
final,plain,3,21,11730,final,-0.125,0.07500000000000001,0.6009950256347656,0.784,1.0749669189453126,0.692
final,plain,3,21,11730,final,-0.125,0.10000000000000003,0.696237548828125,0.762,1.1407041625976562,0.681
final,plain,3,21,11730,final,-0.125,0.125,0.8115284118652344,0.733,1.2093606567382813,0.665
final,plain,3,21,11730,final,-0.125,0.15000000000000002,0.9427748718261719,0.709,1.2955172119140625,0.64
final,plain,3,21,11730,final,-0.125,0.17500000000000004,1.093045166015625,0.675,1.396018798828125,0.6
final,plain,3,21,11730,final,-0.125,0.2,1.256387939453125,0.632,1.5146752319335937,0.584
final,plain,3,21,11730,final,-0.125,0.22500000000000003,1.4324227905273437,0.59,1.6517887573242187,0.553
final,plain,3,21,11730,final,-0.125,0.25,1.6186356201171874,0.551,1.8039232177734374,0.519
final,plain,3,21,11730,final,-0.09999999999999998,-0.25,1.2164134521484375,0.612,1.4687509765625,0.573
final,plain,3,21,11730,final,-0.09999999999999998,-0.225,1.06291943359375,0.664,1.364422607421875,0.594
final,plain,3,21,11730,final,-0.09999999999999998,-0.2,0.9214227294921875,0.701,1.26779638671875,0.619
