method,seed,probe,policy,direction,dHd,g_dot_d,L0,grad_norm
resolution_max_b1,4,test_probe,centre_frozen,15,120.00979690177232,0.18897159068738814,0.5623948574066162,2.8964003288557403
resolution_max_b1,4,test_probe,centre_frozen,16,47.85444011233926,0.14251544753812503,0.5623948574066162,2.8964003288557403
resolution_max_b1,4,test_probe,centre_frozen,17,106.50654068270617,-0.08645709013287892,0.5623948574066162,2.8964003288557403
resolution_max_b1,4,test_probe,centre_frozen,18,119.23986804034205,0.39983858241128767,0.5623948574066162,2.8964003288557403
resolution_max_b1,4,test_probe,centre_frozen,19,46.24705904785391,0.09205426065721496,0.5623948574066162,2.8964003288557403
resolution_max_b1_gaussian_conv,1,train_probe,saved,0,59.46040141399891,0.0072575310082936065,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,1,90.57610254920948,0.13715829490650067,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,2,86.76480377768718,0.22654572033673373,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,3,86.91695329092818,0.06220662045847295,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,4,61.63205172851538,-0.20164990753616838,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,5,89.67317234580327,0.19471020742831038,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,6,60.282589263061055,-0.2585280388726195,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,7,55.76935539626352,-0.0040658621971709375,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,8,87.94000732699013,0.23217469486313366,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,9,52.95768842089354,-0.3223082489950364,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,10,84.6470814467426,0.1299860918446289,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,11,53.87746954967077,0.20590020278367868,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,12,57.77682400555263,-0.12179989450517573,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,13,60.178542750945866,-0.24754312157640296,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,14,50.83348358374474,-0.10737295424982155,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,15,42.44202653579523,0.1258200420002526,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,16,30.705391635066434,-0.28247729510480846,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,17,162.7314520274959,0.2784474138557741,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,18,56.60859040078795,0.40681749425139446,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,saved,19,79.8276484857633,0.17457304215612035,0.2933417707681656,2.19223569262443
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,0,60.48343385600153,0.18414806134332978,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,1,89.42943360973804,0.19129984191636443,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,2,81.88158005330371,0.16421949081073306,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,3,87.1221645490237,0.19506333267325202,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,4,59.97854791140798,-0.0050982219379803045,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,5,89.59816394133001,-0.2046930610771933,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,6,57.713869594983294,-0.16965369665069555,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,7,54.04841776982279,-0.1843052613636717,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,8,86.76958038661294,0.04781558346145817,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,9,51.85935349365523,-0.10951542891136912,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,10,79.7722171137726,0.05859356785979325,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,11,51.935748389661285,-0.049438144526543285,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,12,56.016908259607156,-0.07295372720866108,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,13,58.084975892705216,-0.4050549396967319,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,14,51.68839570219432,0.01695108235657431,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,15,42.09629201353663,-0.06587300484643908,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,16,30.022626410058987,-0.16127581899353385,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,17,158.56727028413738,-0.1916683853089992,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,18,53.96174547847002,0.24348912766457464,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,train_probe,centre_frozen,19,75.64319576263418,-0.003995054951974357,0.29508914053440094,1.8791869029608768
resolution_max_b1_gaussian_conv,1,test_probe,saved,0,72.59257224632657,0.4005516824427319,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,1,114.29709012577896,0.42211825634082545,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,2,99.08130397256063,0.031150448497158062,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,3,103.67734353105445,-0.17989273840412445,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,4,69.63672632532807,-0.18115862601629953,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,5,118.45725291584608,0.2651894063518968,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,6,66.51507905417108,-0.05299758810575257,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,7,66.06900548909286,-0.2614088673122437,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,8,108.03787965129469,0.15504282874906813,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,9,59.58852719362371,-0.059951028196282535,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,10,93.33564705955226,-0.19858807514903248,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,11,68.19476808377598,0.3916090787725082,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,12,70.11298670694367,0.10564450547939011,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,13,68.48772676766745,0.02560064433050989,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,14,62.678647011140654,-0.20966609084254745,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,15,47.28838440107089,-0.12470258420559457,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,16,37.82434489560155,-0.07167948794277326,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,17,174.07129166900833,-0.31706711055052866,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,18,74.94250238419443,0.006781889071620861,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,saved,19,82.43497104730902,0.2193861219492579,0.5529105961322784,2.632921866001586
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,0,72.79805792428789,0.5760084875046814,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,1,112.24096600345767,0.460591919309293,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,2,98.38844338877018,-0.09768517382242022,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,3,104.48197047909409,-0.07781865048523454,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,4,67.46599484527415,-0.11920093523307534,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,5,115.86642936184849,-0.2609400599723317,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,6,64.28276125642888,0.02495198964329036,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,7,64.90040252214328,-0.3477796656706228,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,8,108.43571895160281,-0.22204684569219538,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,9,58.152653984236046,0.22298002055356358,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,10,86.33180267023279,-0.16463905301665713,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,11,66.94505726564721,0.07781429677323659,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,12,67.5434698779182,0.06395883320879933,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,13,68.01232448290753,-0.09728377034472732,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,14,62.55887897901232,-0.05426538769877932,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,15,46.90313742149171,-0.306566498589131,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,16,36.51729752301786,0.017721571674087624,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,17,173.35439644108703,-0.7840605854001134,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,18,71.81087799898337,-0.16089260895610372,0.5520675480365753,2.6280734830611117
resolution_max_b1_gaussian_conv,1,test_probe,centre_frozen,19,78.38763628857387,0.05898704884272328,0.5520675480365753,2.6280734830611117
gaussian_postrelu,1,train_probe,saved,0,52.67023689115107,-0.05691093950424311,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,1,137.8692067654759,0.7128098403421532,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,2,102.51446328265087,0.23629767500244087,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,3,118.0469089116848,0.6050622810492929,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,4,113.54697642629628,0.24577113067617215,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,5,112.78995025774586,-0.1485968936277139,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,6,106.9624265424764,-0.23719217179333169,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,7,111.0309972069188,-0.3816245164883713,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,8,113.21888900897608,-0.40434656909355415,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,9,96.16363578267986,-0.08719514034108694,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,10,61.6409046918063,-0.09346338997834461,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,11,125.4338969084594,0.5584957740608547,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,12,133.81209042779653,-0.8718298242788107,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,13,85.64138315768837,-0.1993066959776944,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,14,82.3048613682087,-0.10297788125328425,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,15,75.48159601248913,-0.19113031219083082,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,16,124.76820111272362,-0.3813281087783822,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,17,195.4027830183979,-0.00477316254102142,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,18,94.59568934841143,0.39083510430541296,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,saved,19,79.67805717750471,-0.2636251337521322,0.28923945128917694,2.7244397477897757
gaussian_postrelu,1,train_probe,centre_frozen,0,51.64770773157813,-0.038416339003287794,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,1,131.3344657302876,0.6030447214049863,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,2,99.969152201972,0.27851789010450506,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,3,115.07265288973792,0.6400598048092079,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,4,114.05273398269124,0.002862991810235374,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,5,107.96160585997019,-0.3044839013110404,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,6,105.2710670047509,-0.07998986672313654,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,7,106.74881920987977,-0.417164175162846,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,8,113.26561276770084,-0.4469918940962453,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,9,97.77964989757972,-0.0473347775143874,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,10,60.99739603147262,-0.08311522032658719,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,11,125.17383757625724,0.521989226140482,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,12,126.10281242895452,-0.6755770154605039,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,13,84.18570341407857,-0.13063869232253494,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,14,84.33302409001038,-0.21373087196916168,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,15,74.74434065705798,-0.33852991570401736,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,16,121.76975481484375,-0.5777972423317496,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,17,191.4098474455772,-0.09955209093115916,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,18,90.6210934152937,0.25767881989667857,0.2910343259572983,2.504399406512799
gaussian_postrelu,1,train_probe,centre_frozen,19,77.47382208565242,-0.10903638555217855,0.2910343259572983,2.504399406512799
